"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","Devils","Georgiev, Atanas","1709838","0","0","1","0","0","45.1","0","0","0","0","0","9","3","0","6","1","11","0","0","0","0","0","0","3","4","4","8","26","2","5","5","14","0.4","","1","4","0","2","0","0","3","4","0","0","3","0","0","0","45.1","45.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","2","2","10","26","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","24","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","Devils","Paszko, Wiktor","1975493","7","-2","6","1","0","55.8","20","8","7","35","-5","3","0","0","3","0","0","0","0","0","0","0","0","16","26","0","0","0","0","0","0","0","0","","0","0","0","3","0","0","16","26","0","2","15","0","0","1","55.8","52.6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","5","1","6","2","5","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","11","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Peychev, Alexander","1865330","0","-1","3","1","0","68","0","0","0","0","0","7","7","6","0","0","86","0","0","0","0","0","0","4","11","16","4","41","4","11","18","8","3.8","","0","0","0","0","0","0","4","11","0","0","3","0","0","1","68","60.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","4","1","5","15","41","0","0","0","0","0","6","3","0","1","2","0","0","0","0","0","0","0","3","13","14","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Avramov, Georgi","1928845","6","4","10","1","0","71.1","5","0","3","60","60","10","7","5","3","1","60","35","1","97","11","31","3","16","27","0","0","0","0","0","0","0","34.4","","0","0","1","3","0","0","16","27","3","0","14","0","0","2","71.1","62","1","0","0","0","1","2","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","11","13","6","34","5","2","1","0","1","1","1","1","0","0","0","0","3","1","19","33","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Jarocki, Krzysztof","1928862","19","17","9","0","0","72.3","28","2","15","54","46","2","2","0","0","0","0","0","0","0","0","0","4","30","37","1","1","3","0","0","2","1","48.2","","0","0","0","0","0","0","30","37","4","1","27","0","0","3","72.3","59.9","4","1","1","0","3","9","4","0","0","0","0","4","0","0","0","0","0","0","7","0","0","0","8","15","0","0","0","0","0","0","1","1","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","20","0","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Lyytinen, Petteri","1745146","4","3","1","1","0","0","2","0","1","50","50","0","0","0","0","0","0","0","0","0","0","0","3","20","26","0","0","0","0","0","0","0","10","","0","0","0","0","0","0","20","26","3","0","20","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Balkanski, Pavlin","1928985","8","1","13","1","0","79.7","11","4","4","36","0","10","9","6","1","1","70","5","2","60","0","0","4","41","63","0","0","0","0","0","0","0","15.4","","1","1","0","0","0","0","41","63","3","0","38","1","0","3","79.7","68.6","2","1","1","0","1","5","0","0","1","1","0","2","1","1","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3","6","3","1","0","2","0","1","0","1","0","0","0","3","8","14","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Karpowicz, Mirosław","1928997","19","11","5","2","0","70.8","29","6","14","48","28","4","2","0","2","1","25","0","0","0","0","0","5","29","39","0","0","0","0","0","0","0","38","","0","0","0","1","1","1","29","39","5","0","27","0","0","2","70.8","63","1","0","0","1","2","4","0","0","4","1","0","5","0","0","0","0","0","0","11","1","1","0","7","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","12","23","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Castex, Yves","1951360","0","-1","0","0","0","0","0","0","0","0","0","21","14","9","7","4","62","7","1","86","4","57","0","0","0","3","0","6","0","1","3","2","10.8","","4","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","2","6","2","2","2","0","6","9","5","0","1","1","2","4","1","0","1","1","1","3","11","7","13","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Karadachki, Vasil","1865328","1","0","6","1","0","64.6","0","0","0","0","0","8","5","3","3","2","63","0","0","0","0","0","1","15","25","18","6","40","8","11","12","9","5.2","","1","1","1","2","0","0","15","25","1","1","14","0","0","1","64.6","60.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","6","1","2","13","40","0","0","0","0","0","3","1","1","0","1","0","2","1","1","0","0","0","3","11","11","23","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Panov, Bozhidar","1928846","2","1","10","1","0","75.6","1","0","1","100","100","3","2","1","1","1","67","6","0","100","4","67","1","5","8","0","0","0","0","0","0","0","9.2","","1","1","0","0","0","0","5","8","1","0","5","0","0","0","75.6","65.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","6","1","0","0","0","1","0","1","1","0","0","0","0","2","17","1","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Vladov, Dimitar","1976411","1","-1","9","1","1","73.1","1","1","0","0","-100","6","4","2","2","0","33","0","0","0","0","0","0","9","21","0","0","0","0","0","0","0","2.1","","0","0","0","2","0","0","9","21","0","0","9","0","0","0","73.1","61.4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Topalov, Martin","1976225","1","0","2","0","0","68.5","3","1","0","0","-33","2","1","1","1","0","50","0","0","0","0","0","1","10","15","0","0","0","0","0","0","0","2.3","","0","0","0","1","0","0","10","15","1","0","10","0","0","0","68.5","62.4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168887","bulgaria_15173","Devils vs VC Minyor Pernik 0:3","2026-07-02 19:00","Ураган","VC Minyor Pernik","Chimev, Yanko","1744888","8","3","8","0","2","67.8","12","5","4","33","-8","3","2","0","1","0","0","0","0","0","0","0","2","14","22","1","0","2","0","0","1","1","10.9","","0","0","0","1","0","0","14","22","2","1","13","0","0","1","74","66","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","0","2","11","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","16","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Lasek, Robert","1927580","1","0","7","1","1","57.2","1","0","0","0","0","4","2","0","2","1","25","0","0","0","0","0","0","4","15","10","9","33","4","13","10","6","2.4","","0","0","1","2","0","0","4","15","0","0","3","0","0","1","59.2","55.7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","2","3","9","33","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","32","1","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Kichev, Hristo","2004028","6","0","3","0","0","68.9","15","4","6","40","13","6","2","0","4","2","33","19","2","89","6","32","0","5","19","0","0","0","0","0","0","0","14.6","","1","1","1","3","0","0","5","19","0","0","5","0","0","0","68.9","57.9","2","0","0","0","0","2","0","0","2","0","1","3","3","1","1","0","3","8","0","0","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","3","6","6","2","17","0","0","0","0","0","0","2","1","1","0","0","0","2","26","0","0","1","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Zdaniewicz, Piotr","1745014","7","2","14","1","0","62.6","8","4","3","38","-12","8","5","0","3","0","0","0","0","0","0","0","4","48","66","1","0","3","0","0","1","2","11","","0","1","0","2","0","0","48","66","4","4","41","0","0","7","62.6","55.8","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","3","1","1","0","1","6","0","0","0","0","0","0","1","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","5","7","9","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Yovchev, Yordan","2004138","2","-1","1","0","0","59.3","8","3","2","25","-12","5","2","0","3","0","0","0","0","0","0","0","0","5","12","0","0","0","0","0","0","0","-0.5","","0","1","0","2","0","0","5","12","0","0","4","0","0","1","59.3","59.3","0","1","0","0","1","2","0","0","0","0","0","0","2","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Kula, Stanisław","1904979","7","3","12","1","0","76.6","10","3","4","40","10","17","7","5","10","5","59","10","0","100","4","40","3","43","61","0","0","0","0","0","0","0","23.1","","4","7","1","3","0","0","43","61","2","1","39","1","0","4","76.6","61.6","3","1","1","1","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","5","4","0","1","10","5","4","0","0","1","0","5","3","2","0","0","0","4","11","10","14","12","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Bulgaria","15173","1168888","bulgaria_15173","Energiq vs Ukiyo Volley 1:3","2026-07-02 19:00","TrgZoo","Energiq","Dishovski, Kiril","1975784","2","2","6","0","1","69.4","1","0","1","100","100","2","1","1","1","1","100","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0","6.2","","1","1","0","0","0","0","5","6","0","0","3","0","0","2","69.4","61","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","1","7","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
